image_id,side,top_ratio,vertical_span,density,texture_std,green_saturation,green_dominant_ratio,grass_px
1583456702921739,right,0.497,0.249,0.0974,19.95,0.3605,0.4337,266480
1583457869657348,right,0.5346,0.4224,0.1629,22.13,0.5,0.9524,445808
1583635279312945,right,0.542,0.5415,0.2644,22.01,0.3704,0.9312,723498
1583919222851452,right,0.4911,0.3874,0.1549,23.97,0.4545,0.8168,423758
1585054409376410,right,0.5573,0.5049,0.1305,36.71,0.3578,0.9282,357040
1585200999291619,right,0.5504,0.3419,0.0848,23.59,0.321,0.6853,232068
1590257122173465,right,0.5109,0.3725,0.1665,32.72,0.4848,0.7349,455660
1590671965904630,right,0.5044,0.4293,0.1959,23.19,0.4107,0.9821,536130
1594214201617908,right,0.5608,0.4081,0.197,27.94,0.4643,0.9479,539193
1594457701685465,right,0.4886,0.4086,0.1429,21.57,0.3,0.9274,391000
1595776441666614,right,0.5736,0.4402,0.1914,20.84,0.507,0.8017,523818
1597692631513841,right,0.5306,0.5301,0.1675,27.79,0.561,0.9131,458481
1598320017846782,right,0.5445,0.5198,0.2668,29.03,0.4348,0.9593,730007
1598545597855504,right,0.5632,0.5627,0.2274,32.42,0.5526,0.9601,622253
1599140694452189,right,0.5578,0.5573,0.3002,30.72,0.4111,0.9229,821465
1599550847893022,right,0.5845,0.5079,0.2291,30.37,0.5,0.9642,626876
1601193541193330,right,0.5336,0.4965,0.2434,20.03,0.4891,0.9191,665968
1601338627539599,right,0.5484,0.3943,0.189,24.87,0.5505,0.8725,517200
1602030534235537,right,0.542,0.5415,0.2936,21.93,0.3276,0.7215,803343
1602281441131772,right,0.5,0.2362,0.0315,33.05,0.3058,0.5982,86210
1603332887692599,right,0.5385,0.538,0.3013,22.81,0.4231,0.9633,824369
1604341417270115,right,0.462,0.2811,0.0239,39.16,0.339,0.2802,65521
1605236273826215,right,0.6107,0.498,0.2367,22.77,0.5902,0.9374,647825
1606371953702237,right,0.5232,0.3987,0.1926,24.62,0.5208,0.9447,527084
1606522100544541,right,0.6873,0.6418,0.1327,29.7,0.4561,0.7256,363159
1607507037264040,right,0.5603,0.4802,0.1781,28.59,0.4881,0.9476,487287
1608128223651111,right,0.6383,0.46,0.1325,28.75,0.3187,0.7171,362619
1608952960259935,right,0.6255,0.503,0.2086,23.17,0.359,0.7677,570886
1613176169674388,right,0.5371,0.5366,0.2757,22.99,0.4203,0.9263,754362
1613612449817357,right,0.5954,0.5509,0.2256,41.31,0.5769,0.8943,617332
1613748872979434,right,0.5153,0.3715,0.172,23.51,0.5783,0.8593,470717
1615502992790900,right,0.4965,0.3384,0.0588,24.52,0.3913,0.2821,160778
1615511883135923,right,0.5346,0.419,0.1986,22.14,0.4302,0.7564,543389
1616028699756428,right,0.5272,0.5059,0.2116,21.54,0.5952,0.9808,579111
1618628982661287,right,0.5647,0.5237,0.2197,30.59,0.6061,0.8964,601252
1619888049021430,right,0.5296,0.3048,0.0659,23.71,0.49,0.7164,180336
1620186985678839,right,0.5647,0.4027,0.1644,20.54,0.4091,0.4973,449965
1620862266030738,right,0.5356,0.373,0.085,32.2,0.3421,0.8246,232491
1621115982574472,right,0.5143,0.5138,0.1896,21.71,0.617,0.9886,518824
1624123192105312,right,0.4867,0.4862,0.2319,18.36,0.5357,0.9121,634568
1624710778962540,right,0.5346,0.4555,0.2003,30.59,0.5,0.949,548243
1629136971856390,right,0.5415,0.4377,0.2145,22.86,0.4124,0.9797,586951
1633823587607510,right,0.4956,0.3997,0.1714,31.12,0.5714,0.98,468908
1634863930855165,right,0.5252,0.3888,0.1859,26.08,0.3448,0.4556,508632
1635033530851705,right,0.7169,0.7164,0.3312,31.95,0.4444,0.9553,906275
1637617851009743,right,0.5489,0.29,0.0827,23.84,0.4255,0.7144,226435
1639280144189531,right,0.5153,0.5148,0.1345,24.9,0.3521,0.3727,367928
1643888746968544,right,0.5119,0.3577,0.1441,31.83,0.448,0.8075,394450
1645088613141377,right,0.4916,0.4175,0.1791,27.37,0.5571,0.9891,490103
1646492249847493,right,0.6304,0.6299,0.2249,29.99,0.5882,0.9351,615559
1646952663384058,right,0.5375,0.4209,0.2062,19.36,0.5747,0.9235,564148
1647118166273072,right,0.5148,0.3962,0.1461,33.64,0.2925,0.4037,399734
1648004486557845,right,0.5568,0.4827,0.1638,31.69,0.425,0.8729,448210
1650117639308295,right,0.5534,0.5529,0.2375,21.93,0.3333,0.7949,649977
1657209362119005,right,0.6364,0.5059,0.1105,19.11,0.2778,0.4742,302452
1658547222251932,right,0.4916,0.419,0.197,23.82,0.5495,0.9484,539179
1659388615041086,right,0.4817,0.3424,0.0793,19.04,0.3438,0.3503,217058
1663410808354336,right,0.5469,0.4017,0.2046,18.57,0.4712,0.897,559920
1665175641119366,right,0.5356,0.4689,0.2167,29.28,0.4815,0.9734,592986
1666376207682771,right,0.5455,0.3938,0.1936,29.99,0.4444,0.9397,529722
1671855550325076,right,0.5464,0.2648,0.1279,19.67,0.5968,0.9433,349951
1672071113754869,right,0.5929,0.4778,0.2279,24.09,0.3523,0.9232,623758
1672866870220354,right,0.5534,0.4323,0.1943,31.12,0.6087,0.9692,531775
1675499350481480,right,0.7208,0.6502,0.1228,33.12,0.3148,0.4198,336088
1677645109873829,right,0.5035,0.3829,0.1826,19.87,0.3966,0.6553,499548
1692239191738926,right,0.4788,0.3088,0.0441,35.79,0.3462,0.4594,120546
1714212816230732,right,0.6729,0.4452,0.2165,23.75,0.566,0.9431,592492
1725896961699658,right,0.4876,0.3612,0.1512,25.76,0.4242,0.8631,413754
1742282276730947,right,0.4941,0.3162,0.0644,31.75,0.3261,0.8158,176124
1752836619007240,right,0.5455,0.5089,0.2109,37.58,0.5854,0.9245,577113
1765820160752189,right,0.5613,0.3192,0.1238,17.41,0.4394,0.9744,338845
1779740016027214,right,0.5563,0.4259,0.1347,29.52,0.3297,0.5828,368732
1780366265976540,right,0.5721,0.5331,0.1592,22.53,0.2951,0.9598,435607
1792858938064595,right,0.5484,0.3799,0.165,21.72,0.4706,0.8627,451414
1792928628760291,right,0.5114,0.4175,0.0216,18.09,0.3125,0.2959,59097
1793133204980152,right,0.5771,0.2727,0.1077,31.99,0.4545,0.8459,294688
1796304477726613,right,0.5731,0.4466,0.1588,26.36,0.439,0.7145,434451
1797318447624273,right,0.4733,0.2787,0.0877,26.91,0.3298,0.659,239901
1805858450121103,right,0.5385,0.4936,0.2105,34.45,0.4143,0.9354,576059
1806901683348914,right,0.4936,0.3019,0.0667,32.9,0.3788,0.7662,182656
1806943120017447,right,0.6576,0.4042,0.2084,28.55,0.5833,0.8578,570342
1808432099856251,right,0.5094,0.3478,0.1223,30.99,0.5422,0.8243,334798
1809899239707760,right,0.5227,0.5222,0.2026,24.59,0.6027,0.9909,554406
1813138159349328,right,0.5593,0.4382,0.1533,27.43,0.3678,0.6882,419460
1816017949059117,right,0.5519,0.4812,0.2296,28.48,0.3462,0.6992,628254
1817533135623273,right,0.6191,0.4985,0.2017,27.18,0.4598,0.8706,551881
1818747878811544,right,0.6507,0.4674,0.1687,29.83,0.344,0.2179,461669
1819863378707823,right,0.5494,0.4417,0.1933,30.04,0.5862,0.9725,529090
1825896141450886,right,0.5637,0.379,0.1516,22.54,0.4457,0.9258,414739
1831449914189316,right,0.5143,0.2762,0.0671,38.8,0.2288,0.5456,183589
1833236913994278,right,0.5791,0.5074,0.2304,27.11,0.5455,0.9506,630599
1833403564034723,right,0.624,0.4827,0.2432,49.22,0.4713,0.7526,665497
1837556976895377,right,0.4936,0.4526,0.154,20.16,0.4062,0.9525,421396
1839875673380248,right,0.6275,0.5277,0.2448,23.21,0.5393,0.9286,669792
1846555882686600,right,0.5,0.3162,0.1055,32.4,0.4474,0.6355,288685
1847518265954889,right,0.6779,0.6433,0.1483,21.46,0.3238,0.8025,405787
1849311509121493,right,0.4995,0.499,0.231,21.35,0.5395,0.9649,632124
1853082572008459,right,0.499,0.3612,0.1196,26.25,0.2981,0.6939,327357
1854834005164617,right,0.5464,0.4259,0.0397,23.88,0.4375,0.4646,108666
1855036105147629,right,0.6453,0.5568,0.2815,27.95,0.359,0.8689,770379
1859839487982716,right,0.543,0.3508,0.1234,23.49,0.4118,0.7574,337745
1864139864225360,right,0.5613,0.3365,0.04,25.44,0.3579,0.9202,109549
1869474633690368,right,0.5578,0.4343,0.1991,30.35,0.4062,0.9335,544877
1873793503259738,right,0.6067,0.462,0.1552,25.69,0.3235,0.7819,424633
1874658056746065,right,0.5726,0.4531,0.1991,27.61,0.4778,0.9318,544907
1879579902663418,right,0.5608,0.5603,0.2371,24.91,0.598,0.9855,648745
1883530372297446,right,0.496,0.379,0.1749,31.92,0.3667,0.8203,478620
1888191531782605,right,0.5509,0.3878,0.1754,22.02,0.3766,0.9679,479913
1898549157453356,right,0.5771,0.4842,0.2136,25.11,0.3368,0.9122,584577
1902198201174691,right,0.543,0.4086,0.1784,21.36,0.3218,0.8855,488246
1902361157032663,right,0.6062,0.584,0.2489,23.54,0.4615,0.9032,681183
1903219950564423,right,0.5795,0.4506,0.2077,25.31,0.5631,0.9592,568320
1909659836329062,right,0.5958,0.5954,0.1973,21.03,0.4571,0.9,539961
1912610199462557,right,0.5222,0.4234,0.1799,26.04,0.3433,0.831,492320
1913323989319236,right,0.5563,0.5558,0.2255,30.13,0.3803,0.9501,617091
1920436508847498,right,0.4872,0.2999,0.1104,27.36,0.4324,0.8579,302095
1921674285095721,right,0.5731,0.4936,0.2286,21.5,0.5484,0.9081,625536
1921945082537056,right,0.4867,0.3439,0.0517,34.02,0.2619,0.7645,141428
1923209559076013,right,0.5361,0.4555,0.1573,22.13,0.3896,0.8899,430555
1923904705672062,right,0.4669,0.3226,0.0501,34.23,0.3088,0.6232,137199
1925735284695606,right,0.5222,0.4377,0.16,30.08,0.4242,0.7313,437816
1925938285023282,right,0.5494,0.3271,0.1552,19.3,0.2881,0.7807,424654
1927580108186516,right,0.4936,0.3009,0.0718,21.96,0.3721,0.2812,196442
1929530577939423,right,0.5543,0.2737,0.0627,15.21,0.6047,0.8925,171535
1932371080963155,right,0.5227,0.3854,0.1567,27.51,0.4078,0.5832,428901
1933479480908877,right,0.5346,0.5341,0.2762,23.18,0.4412,0.9212,755675
1934999747098672,right,0.6304,0.5494,0.2302,26.15,0.3889,0.8313,630046
1935408714023889,right,0.5608,0.4773,0.2173,33.08,0.475,0.9238,594602
1937508867194790,right,0.496,0.3967,0.1171,31.97,0.4205,0.7073,320428
1939348933659539,right,0.6398,0.5711,0.1589,21.17,0.6413,0.9505,434934
1939457446978586,right,0.7376,0.6863,0.0497,28.31,0.3333,0.3935,135981
1941813423103239,right,0.5489,0.4728,0.2193,29.65,0.5,0.8638,600226
1941945686675363,right,0.4748,0.2638,0.0762,21.86,0.3617,0.6865,208456
1944790573127091,right,0.5375,0.4664,0.1839,27.32,0.5842,0.9353,503270
1945053652888990,right,0.5474,0.4595,0.1845,24.88,0.5873,0.9668,504972
1950921832512227,right,0.5,0.3829,0.1603,29.02,0.3611,0.6763,438661
1953407378618160,right,0.5494,0.5489,0.2325,33.01,0.5294,0.8654,636252
1953605509370365,right,0.6062,0.4605,0.178,31.71,0.3898,0.4456,487019
1953813421869295,right,0.5119,0.3745,0.097,21.65,0.4419,0.355,265384
1957120565232814,right,0.5035,0.4936,0.1233,22.25,0.42,0.9156,337321
1961796694768196,right,0.5613,0.3696,0.0453,27.42,0.4375,0.296,123825
1962586357939971,right,0.7248,0.5934,0.1847,28.21,0.3514,0.2189,505472
1964879987398920,right,0.5632,0.4066,0.1789,21.09,0.3889,0.9418,489473
1966402340922467,right,0.6675,0.6067,0.1821,32.51,0.5938,0.9357,498398
1966553673908321,right,0.5618,0.5153,0.2162,36.98,0.5357,0.865,591735
1966728300943947,right,0.5721,0.4239,0.1484,20.26,0.5294,0.8169,406044
1967680834093415,right,0.54,0.2628,0.0848,16.26,0.359,0.5906,232058
1970566516861642,right,0.5543,0.4358,0.1944,35.88,0.4,0.773,531834
1971515097043011,right,0.6428,0.5272,0.1772,27.66,0.6,0.9734,484984
1971524160385278,right,0.5499,0.4585,0.1993,33.33,0.4306,0.9441,545248
1973644563495710,right,0.4911,0.3508,0.0984,25.24,0.2816,0.9107,269147
1979519106332591,right,0.5529,0.3987,0.0935,26.48,0.4062,0.5882,255764
1982438192616297,right,0.5514,0.4723,0.1621,31.52,0.4648,0.9214,443575
1987930478797928,right,0.5262,0.5257,0.2493,21.99,0.5909,0.9448,682261
1989219704963045,right,0.5845,0.4422,0.2183,37.49,0.5,0.8265,597461
1989587184940422,right,0.5455,0.3958,0.1612,20.75,0.6122,0.861,441054
1997573460824732,right,0.5361,0.4644,0.1972,33.48,0.3898,0.7078,539694
2003324133939197,right,0.4536,0.2105,0.0788,27.28,0.4032,0.6611,215645
2003530596872081,right,0.5578,0.4353,0.1906,29.96,0.4483,0.9149,521548
2012348956164888,right,0.5084,0.3661,0.0544,31.86,0.3611,0.0521,148928
2012900589270037,right,0.5089,0.2959,0.0799,21.97,0.3333,0.7213,218718
2016892922487618,right,0.5731,0.4402,0.1919,25.71,0.4409,0.8611,525154
2023261624886089,right,0.752,0.6784,0.2049,27.95,0.5,0.7036,560587
2027996808117472,right,0.54,0.4565,0.1545,21.54,0.619,0.9274,422745
2028588434375563,right,0.5361,0.4768,0.1929,24.77,0.4667,0.9787,527770
2029691504268404,right,0.5183,0.3701,0.0821,36.07,0.3704,0.6811,224562
2030361164196097,right,0.4876,0.4012,0.1798,22.59,0.4,0.7822,492055
2031018597679061,right,0.9847,0.9842,0.2528,19.36,0.5455,0.9534,691762
2034632727394646,right,0.4896,0.413,0.1552,23.19,0.4231,0.9989,424560
2035613760694101,right,0.5578,0.4111,0.2111,36.4,0.4915,0.8401,577668
2035731086987244,right,0.7288,0.543,0.0766,26.86,0.4884,0.6615,209693
2037452827207461,right,0.4956,0.3775,0.1577,31.55,0.3932,0.954,431494
2042170446575558,right,0.5504,0.3992,0.1753,30.56,0.5412,0.8265,479750
2050356179151510,right,0.5455,0.5025,0.202,25.64,0.6081,0.9775,552832
2051827602332727,right,0.4995,0.3626,0.1297,32.32,0.32,0.6566,355041
2052274395563363,right,0.5415,0.2782,0.1017,16.81,0.5122,0.9967,278411
2056142318497163,right,0.4753,0.3844,0.0366,29.31,0.2879,0.5864,100216
2060721374781766,right,0.4802,0.3177,0.0797,25.4,0.2917,0.8311,217981
2061741804616985,right,0.4906,0.3424,0.1261,22.22,0.4286,0.7268,345144
2067508737369431,right,0.5341,0.5336,0.2042,18.7,0.5313,0.9823,558668
2076032736553621,right,0.541,0.4689,0.1808,26.2,0.6111,0.9845,494680
2077018436422153,right,0.5346,0.5341,0.1733,29.25,0.5294,0.9403,474098
2077774999641264,right,0.5178,0.42,0.164,26.44,0.5,0.9575,448661
2080279266063760,right,0.4827,0.2821,0.0969,34.33,0.4154,0.5779,265293
2081528746022668,right,0.5731,0.4219,0.0659,26.37,0.4024,0.4277,180330
2090463178395884,right,0.4946,0.379,0.1362,21.95,0.4257,0.7529,372696
2091788491357333,right,0.5702,0.4911,0.2284,40.91,0.4907,0.8057,625088
2092468408221857,right,0.5825,0.3389,0.1413,16.04,0.5926,0.9261,386791
2094333128057638,right,0.542,0.5415,0.1821,20.72,0.4186,0.8951,498302
2096708007793193,right,0.5316,0.2999,0.1221,23.27,0.5,0.9328,334241
2097603177698218,right,0.542,0.4778,0.2056,23.97,0.6119,0.9617,562498
2102720863793656,right,0.5949,0.462,0.1845,28.5,0.5595,0.8764,504820
2105621613582738,right,0.5529,0.5524,0.291,35.52,0.5631,0.9589,796304
2110237746471759,right,0.5548,0.2673,0.0266,30.58,0.3895,0.1154,72826
2110289229506518,right,0.5529,0.413,0.181,33.89,0.3469,0.7393,495422
2111034766098477,right,0.542,0.4516,0.2005,23.83,0.5233,0.9131,548694
2112766746131292,right,0.539,0.3034,0.148,19.39,0.3868,0.9429,405075
2117652189032184,right,0.5519,0.4748,0.1744,31.74,0.5818,0.9381,477191
2118263178907946,right,0.5534,0.3251,0.1568,17.84,0.3958,0.9015,429153
2120070032102301,right,0.4926,0.2994,0.0554,36.83,0.3704,0.6043,151563
2131308661056415,right,0.5469,0.4353,0.1744,28.76,0.375,0.7833,477119
2138606653572871,right,0.5262,0.3197,0.1117,29.96,0.5102,0.8134,305543
2138744600229190,right,0.6858,0.4936,0.1112,27.67,0.3043,0.5767,304400
2141771109911763,right,0.459,0.379,0.1053,15.5,0.383,0.9701,288142
2149541115817472,right,0.627,0.3864,0.176,30.09,0.5641,0.8136,481651
2150005315768613,right,0.5469,0.2959,0.1315,19.91,0.5132,0.9453,359929
2150706065465659,right,0.5183,0.3958,0.1454,28.25,0.4921,0.9239,397901
2151770222322353,right,0.5292,0.5,0.1985,25.5,0.5625,0.8136,543133
2166185964213885,right,0.5415,0.3967,0.1925,19.88,0.3725,0.7266,526841
2189477504915041,right,0.539,0.5385,0.1212,37.9,0.3534,0.9214,331788
2219556318571132,right,0.5099,0.4368,0.1911,24.69,0.5385,0.9956,523001
2225188971217956,right,0.5128,0.3157,0.1027,30.42,0.4364,0.719,281135
2238853403307096,right,0.5845,0.4536,0.1944,26.19,0.3913,0.9519,531842
2239560043234926,right,0.5746,0.4363,0.1909,20.2,0.4762,0.8285,522314
2253307825496328,right,0.4956,0.3123,0.089,25.91,0.3333,0.4716,243457
2264610484025409,right,0.4965,0.3859,0.1555,26.96,0.5735,0.9917,425503
2286498928495021,right,0.5445,0.4412,0.171,34.4,0.3158,0.7316,467855
2287029911773877,right,0.539,0.4244,0.1292,35.65,0.4583,0.677,353416
2305478866631529,right,0.6087,0.4629,0.1988,30.95,0.5913,0.8539,543997
2311947809280657,right,0.5173,0.3528,0.1201,26.53,0.4394,0.9383,328672
2313606779133566,right,0.6512,0.4802,0.2285,25.28,0.6098,0.8577,625279
2329391920873851,right,0.5331,0.3483,0.0966,31.42,0.375,0.8209,264235
2332799747219674,right,0.5163,0.3567,0.1014,27.88,0.4667,0.7108,277453
2335116616961046,right,0.5385,0.5277,0.1761,28.29,0.6393,0.9767,481872
2342411682927718,right,0.5509,0.5124,0.199,21.06,0.4667,0.9651,544568
2350436382049233,right,0.5232,0.3958,0.1934,24.13,0.4516,0.8862,529136
2354717114989936,right,0.5371,0.5366,0.2016,26.93,0.5745,0.9219,551788
2364463624069568,right,0.5455,0.545,0.2557,20.99,0.5195,0.9714,699785
2365028200602902,right,0.5371,0.4639,0.1925,30.51,0.4118,0.9306,526673
2373132879823968,right,0.5267,0.4387,0.1865,17.65,0.6032,0.9898,510437
2388695104881758,right,0.5183,0.4916,0.1932,23.06,0.4286,0.7372,528791
2392356001192940,right,0.5509,0.4289,0.1894,32.71,0.5429,0.9675,518361
2395531340919764,right,1.0,0.9995,0.174,21.03,0.4851,0.966,476052
2403224660127890,right,0.5435,0.543,0.198,33.42,0.5913,0.9383,541929
2413476975733282,right,0.5287,0.3478,0.1054,25.65,0.4203,0.6856,288499
24250524014645977,right,0.5277,0.4461,0.2102,21.97,0.5147,0.9758,575142
2437852359984838,right,0.4802,0.3409,0.1219,28.22,0.626,0.9064,333520
2439029319883313,right,0.7204,0.7199,0.2551,19.51,0.5306,0.9401,698094
2446793329109454,right,0.541,0.4259,0.2026,24.62,0.4235,0.9355,554422
2491281484601232,right,0.5613,0.4254,0.1254,33.72,0.3056,0.6772,343277
24926075520399526,right,0.667,0.5395,0.1337,32.57,0.6022,0.7589,365834
2494197157679472,right,0.5232,0.4738,0.0762,29.84,0.4697,0.7471,208503
25056061090735579,right,0.7258,0.5973,0.1688,28.97,0.3301,0.2843,461942
25078312285182072,right,0.5405,0.3088,0.1455,21.42,0.4286,0.9862,398094
25216932961340923,right,0.7169,0.6294,0.1747,25.93,0.3241,0.9587,478118
25333403462999284,right,0.5375,0.2307,0.0777,24.58,0.4952,0.8105,212631
25394692796876999,right,0.5707,0.5114,0.1776,25.82,0.5981,0.988,485961
25444593075213001,right,0.7238,0.5934,0.2083,21.66,0.3889,0.8849,569885
25552944791031238,right,0.544,0.3636,0.1616,22.97,0.439,0.881,442127
25567662999593838,right,0.5563,0.4847,0.2296,29.08,0.5,0.9481,628354
25571553222514931,right,0.7327,0.7322,0.27,26.44,0.587,0.9797,738868
25585498311110676,right,0.5044,0.504,0.241,20.76,0.5833,0.9734,659592
25648848208111094,right,0.5331,0.46,0.2109,25.6,0.4677,0.9762,577206
25661632140198133,right,0.5924,0.457,0.1697,25.97,0.6047,0.9126,464338
25664075729916144,right,0.4906,0.2777,0.0427,36.59,0.2857,0.4305,116976
25688353324182506,right,0.5539,0.4101,0.1386,30.95,0.4524,0.5469,379332
25699868116289391,right,0.4694,0.2969,0.0906,34.42,0.4444,0.7544,247791
25701781929453354,right,0.5707,0.4205,0.195,23.76,0.6172,0.9045,533576
25701800862792233,right,0.6873,0.4402,0.1867,41.85,0.5263,0.8678,510766
25739800855688201,right,0.5336,0.3829,0.0294,43.56,0.4959,0.5981,80518
2577937799250423,right,0.545,0.3473,0.0409,29.45,0.2603,0.4958,111826
25806640658957860,right,0.5479,0.4872,0.2407,29.39,0.5169,0.8802,658647
25839137239054871,right,0.5005,0.2821,0.1039,21.32,0.3721,0.5626,284219
25883774657913356,right,0.7317,0.583,0.1998,30.76,0.5862,0.868,546684
25941159168812453,right,0.5311,0.5306,0.1602,19.29,0.4545,0.9718,438359
25948116811448741,right,0.5726,0.4249,0.1845,28.76,0.4697,0.7888,504872
26041685642137829,right,0.5469,0.332,0.1244,26.91,0.4554,0.8191,340401
2606605919714336,right,0.5677,0.5079,0.2461,27.0,0.5577,0.9779,673360
26170091092615244,right,0.4847,0.3226,0.0829,15.96,0.4444,0.6944,226806
26186658230952935,right,0.5563,0.4733,0.2039,25.97,0.5773,0.9676,557915
26191595990433365,right,0.5548,0.5543,0.1236,28.99,0.54,0.9763,338135
2623435681362850,right,0.5637,0.5593,0.2116,36.01,0.5391,0.9198,579019
26327141133560595,right,0.4911,0.4042,0.1532,25.84,0.3971,0.9858,419359
26384959721101956,right,0.5702,0.3967,0.1233,26.19,0.2947,0.8811,337407
26418006931137350,right,0.5667,0.4368,0.2299,26.82,0.3659,0.7976,629095
26491114927156578,right,0.4862,0.4857,0.1318,19.47,0.5484,0.7589,360640
26599201713001565,right,0.5682,0.4802,0.231,25.74,0.5652,0.9785,631996
26603202785948025,right,0.5539,0.3207,0.1179,21.16,0.3898,0.7522,322507
2661131714256130,right,0.5371,0.3113,0.1595,16.88,0.3034,0.7983,436339
2664538753926429,right,0.6191,0.5573,0.2613,29.33,0.5405,0.9298,714966
26773421845591290,right,0.538,0.5375,0.2327,25.25,0.5321,0.9176,636710
2693278954398295,right,0.5865,0.586,0.2363,29.19,0.6042,0.9651,646518
2699873210361170,right,0.5618,0.166,0.0657,35.43,0.3826,0.6713,179857
2700694493631894,right,0.7307,0.6057,0.1622,34.94,0.3468,0.67,443733
2703105243402391,right,0.6042,0.3918,0.1444,29.04,0.5526,0.8287,395084
2708091806211436,right,0.5,0.418,0.127,27.69,0.4921,0.968,347489
2712677959095926,right,0.5652,0.4175,0.1668,19.87,0.575,0.9439,456395
2725775701107128,right,0.7144,0.5776,0.0976,19.73,0.5532,0.8111,266978
2730740243957222,right,0.541,0.4595,0.2063,24.83,0.4737,0.9279,564571
2734308896915290,right,0.6087,0.5203,0.1978,22.95,0.3366,0.9681,541187
2751006968584259,right,0.7189,0.5845,0.2609,17.44,0.6716,0.9604,714053
2760740610928167,right,0.5222,0.5217,0.1686,24.58,0.4259,0.9565,461337
2901205776755471,right,0.5395,0.3799,0.0785,29.05,0.3077,0.8019,214938
2987573378095522,right,0.5682,0.4699,0.1982,23.42,0.58,0.9858,542318
3044887025696264,right,0.5455,0.4185,0.1892,24.31,0.6549,0.9132,517744
3052473075143041,right,0.5346,0.5128,0.1899,21.99,0.527,0.9339,519623
3058767840979538,right,0.5637,0.4298,0.1698,26.66,0.3519,0.8447,464700
3104696489736870,right,0.5568,0.5563,0.1437,23.56,0.4146,0.692,393170
3171533006351171,right,0.5237,0.4205,0.1836,24.12,0.6,0.9772,502395
3193342847515454,right,0.6438,0.5222,0.2438,23.18,0.5479,0.9305,667174
3204277253113190,right,0.543,0.496,0.2004,23.01,0.4038,0.8802,548272
3242196589269908,right,0.5608,0.5603,0.1882,21.87,0.4118,0.9514,514984
3269990629842972,right,0.6714,0.5306,0.2093,28.6,0.3256,0.9087,572674
33328808083430627,right,0.5568,0.4061,0.1332,34.33,0.5227,0.7956,364440
3342854589210095,right,0.5647,0.4847,0.2262,23.74,0.4949,0.8148,619080
33513141465000059,right,0.5346,0.3399,0.1107,31.49,0.53,0.8631,302819
3354187268066818,right,0.5677,0.4368,0.2074,28.46,0.4554,0.9619,567506
33745680981714381,right,0.7169,0.6304,0.1361,32.61,0.3214,0.8036,372432
3420921911395480,right,0.539,0.4091,0.1864,21.7,0.4324,0.9898,510088
3422689467880403,right,0.5252,0.455,0.1856,28.37,0.6132,0.9589,507868
3422712127883033,right,0.5356,0.5351,0.1925,20.9,0.3582,0.8397,526885
3449652278532239,right,0.5405,0.4328,0.2046,26.49,0.3933,0.6665,559863
3537144276423401,right,0.5677,0.4916,0.211,18.31,0.5682,0.9956,577291
3544245925730007,right,0.5469,0.3962,0.1602,28.08,0.4688,0.929,438506
3747893192012995,right,0.4936,0.3355,0.1598,19.32,0.4815,0.971,437295
3780342608764844,right,0.5351,0.3123,0.1556,17.61,0.5806,0.8925,425820
3780417575586185,right,0.539,0.4071,0.1778,28.02,0.3725,0.7644,486591
3835609443410303,right,0.5494,0.4111,0.1553,34.9,0.4118,0.5828,424963
3851669228461074,right,0.5262,0.5257,0.1801,26.84,0.5752,0.9789,492921
3866820313452639,right,0.5395,0.539,0.2678,21.03,0.5181,0.9703,732869
3931034900360161,right,0.6507,0.5588,0.1724,30.56,0.3721,0.7551,471732
4113205652324791,right,0.4763,0.3943,0.0485,31.13,0.3617,0.6466,132738
4124858381178179,right,0.4812,0.3429,0.1493,27.74,0.6234,0.9152,408686
4143531819296326,right,0.545,0.4051,0.1636,22.95,0.4286,0.7069,447598
4148850018762892,right,0.5193,0.3325,0.0607,35.0,0.3571,0.5599,166181
4177067155891740,right,0.4926,0.3809,0.1846,27.39,0.641,0.9841,505112
4221476841450544,right,0.5662,0.4901,0.2032,32.31,0.5474,0.9592,556010
4233532136899053,right,0.539,0.5025,0.2302,22.57,0.4681,0.9236,629918
4234344016832144,right,0.5489,0.3384,0.126,25.84,0.4894,0.7617,344815
4236866639909907,right,0.4817,0.3009,0.0506,18.19,0.3721,0.2886,138413
4250825518501653,right,0.5578,0.4946,0.222,30.33,0.5616,0.9552,607360
4251259025148910,right,0.4872,0.2959,0.0579,28.97,0.3333,0.6442,158546
4269472303325068,right,0.5025,0.502,0.2343,22.39,0.5763,0.9683,641231
4270470343222418,right,0.5138,0.3572,0.1392,31.92,0.4536,0.6996,380797
4271586993155109,right,0.75,0.5781,0.1609,29.48,0.4615,0.7936,440207
4279574429036511,right,0.5405,0.54,0.2119,28.66,0.4675,0.9529,579723
4281526462100918,right,0.5726,0.5054,0.2558,31.65,0.5797,0.9489,699968
4293511804128836,right,0.5336,0.379,0.0467,35.49,0.2653,0.6821,127891
4313029822241818,right,0.5687,0.5682,0.2021,24.95,0.459,0.8445,553015
4318195948417790,right,0.5361,0.3538,0.133,29.84,0.3721,0.8995,363987
4336135309965173,right,0.5524,0.4526,0.1669,24.14,0.3585,0.4414,456721
4339624979615829,right,0.5296,0.4116,0.1812,25.75,0.4035,0.6814,495753
4378914702378975,right,0.7095,0.6097,0.1948,20.47,0.4444,0.6694,532929
4394130860815894,right,0.5326,0.3913,0.04,24.21,0.3288,0.6263,109355
